,Objeto,Descrição,UF,Nome Órgão Superior,count,min,max,mean,std
59320,"Objeto: Pregão Eletrônico -  Aquisição de material laboratorial de ordem química e biológica, visando atender a demanda das atividades relacionadas as Diretorias de Ensino, Extensão, Pesquisa e Pós-Graduação, a fim de contemplar as atividades laboratoriais de todos os cursos oferecidos pelos laboratórios sendo estes ligados aos campi do IF Sudeste de Minas Gerais - Campus Rio Pomba, Barbacena, São João del-Rei e Manhuaçu.",CORANTE,MG,Ministério da Educação,15,4.35,550.0,93.66799999999999,133.14488827696584
15917,Objeto: Pregão Eletrônico -  Aquisição Futura de Gêneros alimentícios (QR) e gás de cozinha,CONDIMENTO,MT,Ministério da Defesa,15,1.9,42.0,19.79733333333333,12.59412758089299
89454,"Objeto: Pregão Eletrônico -  GÊNEROS DE ALIMENTAÇÃO - Queijos, Carnes e Refrigerados.",EMBUTIDO,RS,Ministério da Educação,15,9.8,95.0,24.357333333333333,21.38163379654426
89453,"Objeto: Pregão Eletrônico -  GÊNEROS DE ALIMENTAÇÃO - Queijos, Carnes e Refrigerados.",EMBUTIDO,RN,Ministério da Educação,15,9.8,95.0,24.357333333333333,21.38163379654426
15916,Objeto: Pregão Eletrônico -  Aquisição Futura de Gêneros alimentícios (QR) e gás de cozinha,CONDIMENTO,AC,Ministério da Defesa,15,1.9,42.0,19.79733333333333,12.59412758089299
23640,Objeto: Pregão Eletrônico -  Aquisição de Materiais Odontológicos e Laboratoriais.,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,PB,Ministério da Educação,15,23.0,40.0,30.107333333333333,6.192080733446858
53381,"Objeto: Pregão Eletrônico -  Aquisição de material de consumo farmacológico, odontológico hospitalar e laboratorial",REAGENTE PARA DIAGNÓSTICO CLÍNICO 6,PI,Ministério da Defesa,15,1.5,600.0,264.49733333333336,216.58936646061258
101764,"Objeto: Pregão Eletrônico -  Registro de Preços - 133/2021 - para eventual aquisição de ÓRTESE, PRÓTESE E MATERIAL ESPECIAL com comodato de equipamento, visando atender as necessidades do Hospital Ana Nery, unidade integrante do Complexo Hospitalar e de Saúde/UFBA. Informações gerais: Senhores licitantes, ocorrendo divergência entre a descrição do produto constante no código SIASG (CATMAT) e no Termo de Referência (Anexo I), prevalecerá a descrição deste último.",PRÓTESE CARDÍACA,BA,Ministério da Educação,15,1864.62,25000.0,5629.743333333333,7735.126138153946
13219,Objeto: Pregão Eletrônico -  Aquisic a o de material de odontologia,CIMENTO DE IONÔMERO DE VIDRO,RJ,Ministério da Defesa,15,14.85,220.0,56.656,84.5433520069522
105992,Objeto: Pregão Eletrônico -  Registro de preço para atletismo destinado ao centro de educação física da UFSM.,PESO PARA ARREMESSO,RN,Ministério da Educação,15,87.0,639.2,358.6306666666667,201.57032003981237
13245,Objeto: Pregão Eletrônico -  Aquisic a o de material de odontologia,EMBALAGEM P/ ESTERILIZAÇÃO,RJ,Ministério da Defesa,15,16.39,114.0,69.068,37.845476838624414
33811,Objeto: Pregão Eletrônico -  Aquisição de equipamento de proteção individual e coletiva,BOTA SEGURANÇA,RN,Ministério da Defesa,15,31.54,42.0,35.474000000000004,3.710111280579831
33812,Objeto: Pregão Eletrônico -  Aquisição de equipamento de proteção individual e coletiva,BOTA SEGURANÇA,RS,Ministério da Defesa,15,31.54,42.0,35.474000000000004,3.710111280579831
77793,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada no fornecimento de gêneros alimentícios, necessários a atender as demandas do Curso Técnico em Cozinha - modalidade subsequente e do Curso Superior de Tecnologia em Gastronomia do Instituto Federal do Paraná - Campus Foz do Iguaçu, conforme características técnicas, quantidades e demais requisitos descritos no Termo de Referência, pelo Sistema de Registro de Preços, de acordo com o Decreto nº 7.892/2013 e alterações posteriores.",FRUTA,PR,Ministério da Educação,15,8.899999999999999,25.6,15.198666666666666,4.883332975784159
51163,Objeto: Pregão Eletrônico -  Aquisição de material de construção   Parte II.,PREGO COM CABEÇA,MG,Ministério da Educação,15,18.5,36.5,23.722666666666665,5.454126179412463
109453,"Objeto: Pregão Eletrônico -  Registro de preços para aquisição de material médico-hospitalar para o Hospital das Clínicas da Universidade Federal de Minas Gerais, conforme condições, quantidades, exigências e estimativas estabelecidas no Edital e seus anexos.",AGULHA ANESTÉSICA,MG,Ministério da Educação,15,4.15,203.56,31.58066666666667,50.73377790932173
61821,"Objeto: Pregão Eletrônico -  Aquisição de material químico e  laboratorial para suprir as necessidades do Instituto Federal de Sergipe nos Campi Aracaju, Estância, São Cristóvão e Itabaiana .",BÉQUER,SE,Ministério da Educação,15,2.48,33.980000000000004,9.238666666666667,8.54194680609141
13282,Objeto: Pregão Eletrônico -  Aquisic a o de material de odontologia,JALECO,RJ,Ministério da Defesa,15,29.95,50.0,45.99,8.301488678888521
82079,"Objeto: Pregão Eletrônico -  Eventual Contratação de Serviços de Eventos para os campi integrantes da Central de Compras Norte - CCN do IFCE e órgãos participantes, conforme condições, quantidades, exigências e estimativas.",DECORACAO - EVENTOS / SOLENIDADES,CE,Ministério da Educação,15,3.1,2989.0,590.0,830.0703298602388
59127,Objeto: Pregão Eletrônico -  Aquisição de material gráfico (repetição),LIVRO ATA,RO,Ministério da Educação,15,1910.0,7000.0,3960.537333333333,1470.7703771613155
94384,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada na prestação de serviços de  conserto e montagem de pneus, alinhamento, balanceamento, cambagem, caster e rodízio de rodas, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",REPARO DE PNEU / CAMARA DE AR,MT,Ministério da Saúde,15,10.0,200.0,50.13333333333333,48.26469675011905
94561,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços gráficos e afins, no âmbito das Organizações Militares (OM) do Exército Brasileiro (EB) da Guarnição de Porto Alegre e Região Metropolitana, Grupo de Controle de Aquisições, Licitações e Contratos (GCALC).",GRAFICO - CONFECCAO DOCUMENTOS OFICIAIS,RS,Ministério da Defesa,15,0.4,24.9,4.33,7.460768822887586
105993,Objeto: Pregão Eletrônico -  Registro de preço para atletismo destinado ao centro de educação física da UFSM.,PESO PARA ARREMESSO,RS,Ministério da Educação,15,87.0,639.2,358.6306666666667,201.57032003981237
97845,"Objeto: Pregão Eletrônico -  Pregão Eletrônico Nº 13/2021 Para Eventuais Aquisições de MATERIAIS HOSPITALARES, a fim de atender demanda da MATERNIDADE ESCOLA JANUÁRIO CICCO, Filial da Empresa Brasileira de Serviços Hospitalares, visando à reposição automática de estoque, pelo período de 12 (doze) meses.",FIO DE SUTURA,RN,Ministério da Educação,15,29.73,205.0,99.97733333333333,55.41581703895773
77252,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviço de coleta, transporte, tratamento e destinação final de resíduos sólidos para o Instituto Federal Farroupilha",COLETA DE LIXO - RESIDENCIAL / COMERCIAL / INDUSTRIAL,RS,Ministério da Educação,15,2.5,18.5,9.24,6.773500888441241
44270,Objeto: Pregão Eletrônico -  Aquisição de materiais de consumo odontológico e laboratorial.,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,AC,Ministério da Defesa,15,2.41,850.0,255.73399999999998,271.9524960040947
77251,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviço de coleta, transporte, tratamento e destinação final de resíduos sólidos para o Instituto Federal Farroupilha",COLETA DE LIXO - RESIDENCIAL / COMERCIAL / INDUSTRIAL,RN,Ministério da Educação,15,2.5,18.5,9.24,6.773500888441241
68400,"Objeto: Pregão Eletrônico -  Aquisição de reagentes e materiais para laboratórios, para a Embrapa Trigo, localizada em Passo Fundo - RS.",SOLUÇÃO PADRÃO,RS,"Ministério da Agricultura, Pecuária e Abastec",15,70.0,4900.0,945.9066666666665,1269.7020412323213
13223,Objeto: Pregão Eletrônico -  Aquisic a o de material de odontologia,CLOREXIDINA DIGLUCONATO,RJ,Ministério da Defesa,15,4.3100000000000005,49.0,25.006000000000004,18.47608098519349
13190,Objeto: Pregão Eletrônico -  Aquisic a o de material de odontologia,ACESSÓRIOS - USO ODONTOLÓGICO,RJ,Ministério da Defesa,15,5.15,19.45,9.842,5.9102625032347635
16259,"Objeto: Pregão Eletrônico -  Aquisição Parcelada e Futura de açúcar cristal, adoçante, alecrim e outros para atender às demandas dos Campi Macaé e Quissamã do Instituto Federal Fluminense.",LEGUME IN NATURA,RJ,Ministério da Educação,15,2.14,16.24,5.64,3.6127808837910047
108078,"Objeto: Pregão Eletrônico -  Registro de preços para a escolha da proposta mais vantajosa em uma eventual aquisição de gêneros frigorificados e hortifrutigranjeiros para este Centro de Intendência e as Organizações Militares Apoiadas (OMAp) nas cidades do Rio Grande/RS, Tramandaí/RS e Porto Alegre/RS, conforme condições, quantidades, exigências e estimativas, estabelecidas.",PEIXE IN NATURA,RS,Ministério da Defesa,15,17.43,32.56,23.555333333333333,4.769200092658048
44839,"Objeto: Pregão Eletrônico -  Aquisição de materiais de consumo tipo ração animal e adubos químicos para atender demandas da UFPI, por um período de 1 ano, 365  (trezentos e sessenta e cinco) dias, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos.",RAÇÃO CONCENTRADA SUÍNO,PI,Ministério da Educação,15,2.45,124.0,90.65666666666667,45.77203944809642
106116,"Objeto: Pregão Eletrônico -  Registro de preço para eventual aquisição de MATERIAIS LABORATORIAIS, PARA OS CAMPI DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA (IFFAR), conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",BÉQUER,RS,Ministério da Educação,15,2.9,206.52,25.44066666666667,51.51150266364462
101733,"Objeto: Pregão Eletrônico -  Registro de Preços - 123/2021 - para eventual aquisição de Contratação de empresa especializada em prestação de serviços de REAGENTES COM 02 (DOIS) EQUIPAMENTOS, visando atender as necessidades do Laboratório de Análises Clínicas e Toxicológicas da Faculdade de Farmácia, unidade integrante do Complexo Hospitalar e de Saúde/UFBA. Informações gerais: Senhores licitantes, ocorrendo divergência entre a descrição do produto constante no código SIASG (CATMAT) e no Termo",REAGENTE PARA DIAGNÓSTICO CLÍNICO 6,BA,Ministério da Educação,15,5.07,16.41,10.255333333333333,3.6553910610937113
106115,"Objeto: Pregão Eletrônico -  Registro de preço para eventual aquisição de MATERIAIS LABORATORIAIS, PARA OS CAMPI DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA (IFFAR), conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",BÉQUER,RN,Ministério da Educação,15,2.9,206.52,25.44066666666667,51.51150266364462
72382,"Objeto: Pregão Eletrônico -  Aquisição parcelada de INSTRUMENTAIS CIRÚRGICOS (PINCA CHERON 25CM E OUTROS), IMPRESCINDÍVEIS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS DA ESPECIALIDADE OBSTETRÍCIA NO CHC/UFPR, conforme condições, quantidades e exigências estabelecidas neste Edital e seus Anexos.",PINÇA CIRÚRGICA,PR,Ministério da Educação,15,30.0,400.0,86.70866666666667,89.9363798047317
101732,"Objeto: Pregão Eletrônico -  Registro de Preços - 123/2021 - para eventual aquisição de Contratação de empresa especializada em prestação de serviços de REAGENTES COM 02 (DOIS) EQUIPAMENTOS, visando atender as necessidades do Laboratório de Análises Clínicas e Toxicológicas da Faculdade de Farmácia, unidade integrante do Complexo Hospitalar e de Saúde/UFBA. Informações gerais: Senhores licitantes, ocorrendo divergência entre a descrição do produto constante no código SIASG (CATMAT) e no Termo",REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,BA,Ministério da Educação,15,3.47,17.16,7.339333333333333,4.730787410549064
113099,Objeto: Pregão Eletrônico -  Registro de preços para possível aquisição de materiais de consumo e permanente para serem utilizados na Divisão de Saúde o 2º Batalhão Ferroviário.,LIMA USO ODONTOLÓGICO,MG,Ministério da Defesa,15,14.85,161.93,83.60933333333334,64.96791048187522
44628,"Objeto: Pregão Eletrônico -  Aquisição de materiais de consumo para instrumentos musicais, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos.",PEÇAS E ACESSÓRIOS INSTRUMENTO MUSICAL,PI,Ministério da Educação,15,14.1,467.9,177.44666666666666,141.42365869293315
108016,"Objeto: Pregão Eletrônico -  Registro de preços para a contratação de empresa (s) para fornecimento e entrega de material de consumo (gêneros alimentícios como água mineral, café, chá, descartáveis, materiais de copa, cozinha e limpeza) e materiais duráveis, para atender as necessidades da Superintendência do Ministério da Saúde em Roraima, conforme condições, quantidades e exigências estabelecidas neste instrumento pelo prazo de 12 (doze) meses.",CHÁ ALIMENTAÇÃO,PB,Ministério da Saúde,15,3.55,9.94,6.6,1.3770205932685664
108017,"Objeto: Pregão Eletrônico -  Registro de preços para a contratação de empresa (s) para fornecimento e entrega de material de consumo (gêneros alimentícios como água mineral, café, chá, descartáveis, materiais de copa, cozinha e limpeza) e materiais duráveis, para atender as necessidades da Superintendência do Ministério da Saúde em Roraima, conforme condições, quantidades e exigências estabelecidas neste instrumento pelo prazo de 12 (doze) meses.",CHÁ ALIMENTAÇÃO,RR,Ministério da Saúde,15,3.55,9.94,6.6,1.3770205932685664
58996,"Objeto: Pregão Eletrônico -  Aquisição de material farmacológico, Odontológico hospitalar e Laboratorial para a seção de saúde do 3  BEC",REAGENTE PARA DIAGNÓSTICO CLÍNICO 6,PI,Ministério da Defesa,15,1.5,600.0,264.49733333333336,216.58936646061258
53918,Objeto: Pregão Eletrônico -  Aquisição de material de consumo para Cirurgia Cardíaca.,CARTUCHO TONER IMPRESSORA HP,RJ,Ministério da Defesa,15,112.29,674.82,367.468,169.7004928101271
23491,Objeto: Pregão Eletrônico -  Aquisição de Materiais Odontológicos (Prótese e Dentísitca).,RESINA ACRÍLICA USO ODONTOLÓGICO,RJ,Ministério da Defesa,15,7.0,184.0,56.13,57.49788517850026
113039,Objeto: Pregão Eletrônico -  Registro de preços para possível aquisição de materiais de consumo e permanente para serem utilizados na Divisão de Saúde o 2º Batalhão Ferroviário.,ANTIBIOGRAMA,MG,Ministério da Defesa,15,9.77,67.51,19.985333333333333,16.219626940692503
101931,"Objeto: Pregão Eletrônico -  Registro de Preços - 89/2021 - para eventual aquisição de MATERIAIS DE HOTELARIA visando atender as necessidades do O Hospital Ana Nery (HAN) e demais unidades integrantes do Complexo Hospitalar e de Saúde/UFBA. Informações gerais: Senhores licitantes, ocorrendo divergência entre a descrição do produto constante no código SIASG (CATMAT) e no Termo de Referência (Anexo I), prevalecerá a descrição deste último, a fim de tornar mais ágil a fase de habilitação.",CAMISA MASCULINA,BA,Ministério da Educação,15,33.0,63.0,45.93333333333333,12.696831250730385
112721,"Objeto: Pregão Eletrônico -  Registro de preços para futura aquisição de Cães Farejadores para atender a Polícia Rodoviária Federal, e demais órgão participantes, conforme condições, quantidades e exigências estabelecidas no Termo de Referência",ANIMAL VIVO,AC,Ministério da Justiça e Segurança Pública,15,19109.0,25999.0,20647.4,2115.962388269561
82749,"Objeto: Pregão Eletrônico -  Eventual aquisição de PRODUTOS PARA SAÚDE   AGULHAS PARA BIÓPSIA E GUIAS (disparadores em comodato) para atendimentos da Unidade de Diagnóstico por Imagem e da Unidade de Hematologia, Hemoterapia e Oncologia do Hospital Universitário da Universidade Federal do Piauí   HU/PI, gerido pela Empresa Brasileira de Serviços Hospitalares   EBSERH, de acordo com as especificações, quantitativos e condições constantes do Termo de Referência.",AGULHA DE BIÓPSIA,PI,Ministério da Educação,15,32.0,60.0,38.79866666666667,6.801800041865669
44271,Objeto: Pregão Eletrônico -  Aquisição de materiais de consumo odontológico e laboratorial.,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,MT,Ministério da Defesa,15,2.41,850.0,255.73399999999998,271.9524960040947
23009,"Objeto: Pregão Eletrônico -  Aquisição de Materiais Consumíveis de Diagnóstico Laboratorial, incluindo o comodato, sem ônus adicional dos respectivos equipamentos automatizados.",REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,RJ,Ministério da Defesa,15,1.51,219.01,36.516666666666666,60.80502019531265
70151,"Objeto: Pregão Eletrônico -  Aquisição de Órteses, Próteses e Materiais Especiais (OPME)/Dispositivos Médicos Implantáveis, que serão licitados para reposição dos estoques de materiais utilizados pelos serviços de Gastroenterologia e Urologia do HC-UFMG/Ebserh.",SONDA TRATO DIGESTIVO,MG,Ministério da Educação,15,83.0,1490.0,507.0693333333333,464.35122448217504
70077,"Objeto: Pregão Eletrônico -  Aquisição de Órteses, Próteses e Materiais Especiais (OPME - Ortopedia e Traumatologia) para atender a Unidade do Sistema Locomotor Serviço de Ortopedia na Especialidade de Traumatologia do Hospital de Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM) - Filial EBSERH",PARAFUSO ÓSSEO - PEQUENOS E GRANDES FRAGMENTOS,MG,Ministério da Educação,15,10.0,296.13,89.53,88.90750040672287
74995,"Objeto: Pregão Eletrônico -  Aquisição, futura e eventual, de reagentes e materiais para laboratórios",PIPETADOR,RO,Ministério da Educação,15,19.95,45.0,30.226,9.668819399049118
19588,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios,MOLHO DE MESA,SP,Ministério da Defesa,15,1.78,98.9,15.921333333333333,23.5552717383321
55941,Objeto: Pregão Eletrônico -  Aquisição de material de expediente para os diversos setores desta maternidade escola da ufrj.,ETIQUETA IDENTIFICAÇÃO,RJ,Ministério da Educação,15,2.92,42.0,20.404,16.029394338437832
83939,Objeto: Pregão Eletrônico -  Eventual aquisição de materiais Médicos Cirúrgicos.,TUBO ENDOTRAQUEAL,BA,Ministério da Defesa,15,4.89,5.64,5.5553333333333335,0.18434698132546026
11252,Objeto: Pregão Eletrônico -  Aquisic a o de fardamento.,CONFECCAO - BORDADO- AVIAMENTO DE ROUPA / FARDAMENTO / CAMISETA,RJ,Ministério da Defesa,15,200.0,574.0,380.93333333333334,76.91504280388726
10631,Objeto: Pregão Eletrônico -  Aquisic a o de Materiais de Ana lises cli nicas.,ANTIBIOGRAMA,RJ,Ministério da Defesa,15,0.1999999999999999,22.9,5.785333333333333,9.212777514073021
94081,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de material consumo para a Seção Cirurgia e Traumatologia Buco-Maxilo-faciais (SCTBMF)/Divisão de Odontologia, por meio de registro de preços, destinado  a atender às necessidades de consumo do Hospital das Forças Armadas   HFA",PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,AC,Ministério da Defesa,15,300.0,898.5,482.5933333333333,143.18058760413948
19586,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios,MOLHO DE MESA,SC,Ministério da Defesa,15,1.78,98.9,15.921333333333333,23.5552717383321
39230,Objeto: Pregão Eletrônico -  Aquisição de gêneros frigoríficados e hortifrutigranjeiros para atender necessidade do Comando do 9  Distrito Naval e suas organizações Militares subordinadas.,CARNE BOVINA IN NATURA,AM,Ministério da Defesa,15,15.35,43.260000000000005,30.453333333333333,9.341357859897387
37310,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios e bebidas.,LEGUME EM CONSERVA,SP,Ministério da Defesa,15,4.28,29.44,15.147333333333334,7.504105035309166
103076,Objeto: Pregão Eletrônico -  Registro de Preços para a eventual e futura aquisição de MATERIAIS ELÉTRICOS a fim de suprir as necessidades do Hospital Universitário de Sergipe/EBSERH.,CABO ELÉTRICO FLEXÍVEL,SE,Ministério da Educação,15,4.38,722.01,126.85066666666667,199.69862205214088
112099,"Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de material médico-hospitalar para os Serviços de Cirurgia Vascular, Hemodinâmica, Radiologia Intervencionista e Neurorradiologia do Hospital Militar de Área de Porto Alegre   HMAPA.",FIO GUIA,RS,Ministério da Defesa,15,45.0,700.0,295.9,178.05879847478954
19401,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios,BISCOITO,SC,Ministério da Defesa,15,0.72,44.01,11.947333333333335,16.567395030457806
114789,"Objeto: Pregão Eletrônico -  Serviços de Nutrição e Alimentação visando o fornecimento diário de 05 (cinco) refeições prontas acondicionadas em marmitex (desjejum, almoço, lanche da tarde, jantar e ceia), sob demanda, destinadas à pacientes (adultos e infantis) e seus respectivos acompanhantes hospedados ou de passagem pelas Casas de Saúde Indígena - CASAI de Parintins, Maués e Nhamundá, sem dedicação exclusiva de mão de obra.",FORNECIMENTO DE REFEICOES / LANCHES / SALGADOS / DOCES,AM,Ministério da Saúde,15,4.9603174603174605,15.0,9.586367346938776,4.532633265917451
39690,Objeto: Pregão Eletrônico -  Aquisição de insumos de consumo geral para a Unidade de Saúde Bucal do Hospital Universitário de Brasília - HUB. Referente ao Pregão nº 17/2022.,RESINA COMPOSTA,AC,Ministério da Educação,15,82.33999999999999,96.09,85.81333333333333,4.076890738692679
60046,Objeto: Pregão Eletrônico -  Aquisição de material para a Ortopedia (CCOr) do HCE,MATERIAL ESPECIAL ORTOPEDIA,RJ,Ministério da Defesa,15,160.0,3520.0,938.6686666666666,827.7317931627255
115728,"Objeto: Pregão Eletrônico -  É a escolha da proposta mais vantajosa para a contratação de empresa especializada para prestação de SERVIÇOS DE COLETA, TRANSPORTE, TRATAMENTO E DESTINAÇÃO FINAL DE RESÍDUOS SÓLIDOS URBANOS, para atender a demanda da GCALC.",COLETOR LIXO,RJ,Ministério da Defesa,15,50.0,600.0,289.2033333333333,193.6612482317169
73557,Objeto: Pregão Eletrônico -  Aquisição parcelada de material laboratorial para a Embrapa Clima Temperado.,BÉQUER,RS,"Ministério da Agricultura, Pecuária e Abastec",15,11.7,245.0,42.986,61.78551122344831
36982,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios - QR (HORTIFRUTIGRANJEIROS).,VERDURA IN NATURA,MS,Ministério da Defesa,15,2.3000000000000003,9.9,5.933333333333334,2.1554007471819205
20805,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios.,FRIOS,MS,Ministério da Defesa,15,13.9,48.5,25.884666666666664,13.478161101080024
20796,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios.,DOCE NÃO CONFEITADO,MS,Ministério da Defesa,15,7.35,17.93,11.49,2.86754997465482
19248,Objeto: Pregão Eletrônico -  Aquisição de Gás de Cozinha e Água Mineral,GÁS REFINO DE PETRÓLEO,RO,Ministério da Educação,15,58.22,424.66,162.388,138.070767941661
32057,"Objeto: Pregão Eletrônico -  Aquisição de SEMENTES para atender projetos de práticas sustentáveis de produção de alimentos, garantindo a sustentabilidade das famílias indígenas residentes em Terras Indígenas jurisdicionadas às Coordenações Regionais da Funai em Campo Grande",SEMENTE,MS,Ministério da Justiça e Segurança Pública,15,8.0,106.0,49.36666666666667,31.05174636604119
32056,"Objeto: Pregão Eletrônico -  Aquisição de SEMENTES para atender projetos de práticas sustentáveis de produção de alimentos, garantindo a sustentabilidade das famílias indígenas residentes em Terras Indígenas jurisdicionadas às Coordenações Regionais da Funai em Campo Grande",SEMENTE,AL,Ministério da Justiça e Segurança Pública,15,8.0,106.0,49.36666666666667,31.05174636604119
37175,"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios do quantitativo de rancho   hortifrutigranjeiros e mercearia, para Base de Administração e Apoio da 5ª Região Militar e Forte Marechal Luz, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",VERDURA IN NATURA,PR,Ministério da Defesa,15,1.2,7.19,3.162,1.3446412160870274
37342,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios e bebidas.,QUEIJO,SP,Ministério da Defesa,15,3.18,40.24,25.554666666666666,13.437318432881863
108524,Objeto: Pregão Eletrônico -  Registro de preços para aquisição de Material Hidráulico.,BUCHA INSTALAÇÃO PREDIAL ÁGUA FRIA,PE,Ministério da Defesa,15,0.18,3.3,1.3713333333333333,0.9710882457080721
104088,"Objeto: Pregão Eletrônico -  Registro de Preços para eventual contratação de empresa para fornecimento de equipamentos de videoconferência, áudio e vídeo para instalação em salas de reunião e auditórios, abrangendo a serviços de instalação, treinamento e a garantia on-site, pelo período de 36 (trinta e seis) meses, visando atender as demandas do Ministério das Comunicações e Ministério da Infraestrutura, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",INSTALACOES PREDIAIS ELETRICAS,AC,Ministério das Comunicações,15,9900.0,55000.0,24086.666666666668,16982.674644920866
40488,Objeto: Pregão Eletrônico -  Aquisição de insumos para perfuração e instalação de poços.,CONEXÃO HIDRÁULICA,PI,Ministério da Defesa,15,0.62,37.08,8.488,11.303687261875467
40418,Objeto: Pregão Eletrônico -  Aquisição de insumos para perfuração e instalação de poços,CONEXÃO HIDRÁULICA,PI,Ministério da Defesa,15,0.62,37.08,8.488,11.303687261875467
115581,Objeto: Pregão Eletrônico -  Visa atender futura e eventual aquisição de material de consumo necessário para o funcionamento da Odontoclínica do Hospital Geral de Salvador e Unidades Gestoras Participantes,BROCA ALTA ROTAÇÃO,BA,Ministério da Defesa,15,1.49,23.8,7.688,8.0688689240987
25940,"Objeto: Pregão Eletrônico -  Aquisição de Material Médico-Hospitalar de uso geral (drenos, sondas e outros)  (PARTE III).",CONJUNTO DRENAGEM TÓRAX,RN,Ministério da Educação,15,27.56,46.36,35.61933333333333,5.551585959585483
78850,"Objeto: Pregão Eletrônico -  Contratação de empresas especializadas em produção de arte, diagramação, programação visual e impressão de materiais gráficos diversos, para atender as necessidades do GCALC da 1ª DE.",SERVICOS GRAFICOS - POLICROMIA,RJ,Ministério da Defesa,15,5.0,746.0,159.02733333333333,220.4748844610089
75924,Objeto: Pregão Eletrônico -  Cessão de uso de imóvel para o exercício de atividade de cantina/lanchonete.,SANDUÍCHE,SP,Ministério da Defesa,15,2.9,14.99,8.989333333333333,3.036808631880953
25950,"Objeto: Pregão Eletrônico -  Aquisição de Material Médico-Hospitalar de uso geral (punção, perfusão, cateteres, equipos, espirometria e outros), com comodato de equipamento.",CATETER CENTRAL,RN,Ministério da Educação,15,28.12,563.3299999999999,199.34333333333333,198.1519054256343
3486,Objeto: Aquisição de materiais para os Próprios Nacionais Residenciais funcionais administrados pelo Ministério da Defesa.,TAÇA,AC,Ministério da Defesa,15,9.21,77.3,37.135999999999996,28.871619727931538
20283,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios para o Comando do Comando Militar da Amazônia e unidades participantes. (Portaria nº 79/2021-COLOG - EB40-C-30.405),VERDURA IN NATURA,AM,Ministério da Defesa,15,1.0,15.0,5.681333333333333,4.816664326906666
85923,"Objeto: Pregão Eletrônico -  Eventual aquisição de material permanente e consumo de  informática e processamento de dados, para atender a demanda do Cmdo da 1ª Bda C Mec/11ª Cia Com Mec e demais unidades da GCALC da Guarnição de Santiago-RS  (itens desertos ou cancelados do PE 13/2021).",BISCOITO,RS,Ministério da Defesa,15,1.8,31.8,7.459333333333333,9.95283984360147
19500,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios,FRUTA,SE,Ministério da Educação,15,1.8,32.1,9.682666666666668,8.381796148002328
21487,Objeto: Pregão Eletrônico -  Aquisição de Implantes para Cirurgias Ortopédicas - Área do Quadril,PRÓTESE DE QUADRIL,RJ,Ministério da Saúde,15,200.0,5000.0,2225.4486666666667,1449.3363578197075
39278,Objeto: Pregão Eletrônico -  Aquisição de implantes ortopédicos para os procedimentos cirúrgicos da Clínica de Traumato-Ortopedia.,ÂNCORA DE SUTURA ORTOPÉDICA,RJ,Ministério da Defesa,15,900.0,3900.0,1713.3333333333333,873.4039866004298
